URL, DATE Scraped, Type, Product Category, Product Name , Current Price , Old Price, Position, Product Number, Product Color, Product Description, Number of Reviews, Star Rating, Free Shipping Indicator, Number of Photos 
https://www.happy-size.nl/ProductDisplay?catalogId=1000530100&langId=31&partNumber=487684&storeId=1000530003&krypto=xVzcY7j9ruKVjAMcVifI9BwX2UwN5TB%2F3Y9ywe4DfAS6MwbkkvXV2dugcYmfxauJYpZT7EbT6ejC2NpxcZKkZOc7BpVvUzI%2BEWITsMKslsKpHPhFUdMbHBt7VGsSDA2lce5hWq20HVBuR9NxXZ6w6OWt7fQ%2BIPzAbmxy79vZc87moXUlGAF078O71Fi1mtUQUHDlwfbBNBLprFPmnaTm5Q%3D%3D,7-4-2018,Product Page,Broek,Broek,39.99,NA,1,67996/70X , antraciet ,NA,NA,NA,NA,1
https://www.happy-size.nl/caprilegging-773051/,7-4-2018,Product Page,Caprilegging,Caprilegging,19.99,NA,1,33074/60X , marine ,NA,NA,NA,NA,1
https://www.happy-size.nl/ProductDisplay?catalogId=1000530100&langId=31&partNumber=424778&storeId=1000530003&krypto=l7ehJVRnMY6jUZt%2FerCIprWHTynZYQL9HlJ6ZcqiMQSxXb4MvSdj34ChRq34Pox2jo128cMIWTJRDbpND289EsgH6ZJ8UGxqDCGNAfDx975p3KJqWJl69YPhT3%2B6ModiDcLV6O76ggmt2cYXhvBDCuBo347eqsZVg4vx3O1EIkyuVVuBwSUkQR4qBJGG%2BOpxD1BMy2E9Nb%2Bz9c5EeP9Xmg%3D%3D,7-4-2018,Product Page,Stretchbroek,Stretchbroek,29.99, 	  € 49.99 ,1,42477/80X , marine/wit ,NA,NA,NA,NA,1
https://www.happy-size.nl/topje-van-kant-084137/,7-4-2018,Product Page,Topje van kant,Topje van kant,19.99, 	  € 39.99 ,1,08413/70X , petrol ,NA,NA,NA,NA,1
https://www.happy-size.nl/ProductDisplay?catalogId=1000530100&langId=31&partNumber=185934&storeId=1000530003&krypto=P44fNFDRqD5xYyUTVWbbQx1%2Brt059ToiCs52LG40QQcpv3huyrsc6DMQDF%2Fgy00TyxBvzzgdN1vNAHd%2FhgG0Q6Uz5jlf0rZBjTeiDmoKC%2BTuR3L6OCHSSlX92PoDTrW20v6isp7t8C4aA0%2FK2m6e2mnlWvDsZI2bsfvcoqBn7W7F17EA%2F%2FQ9%2Fp3m95OuEb4fvoBxPYZ54a8RQRvlXWMKSQ%3D%3D,7-4-2018,Product Page,Straight Cut jeans Amy,Straight Cut jeans Amy,39.99,NA,1,64059/70X , black ,NA,NA,NA,NA,1
https://www.happy-size.nl/ProductDisplay?catalogId=1000530100&langId=31&partNumber=185934&storeId=1000530003&krypto=Um%2BuxZxfPcZINAgRFan1QmCFs0wk%2BOE0qqulVkZVBAjW89TbVeZ3Q9xhBde%2FKOOdsAB1Nup9uI6q8QsrbUF75oCH%2Ffs%2BI2EfCLkWMImWszzMZJ4dUyPo9Yb8t9lLXdd7A7NgXS9xasMm6a9QVJgd4HMNL%2BebTBQfoiV%2BmSFtgOoI8eyYMcz8jGwWdYO%2FYiDGm862RX5G87aVxNSU7RaP%2BA%3D%3D,7-4-2018,Product Page,Straight Cut jeans Amy,Straight Cut jeans Amy,39.99,NA,1,64059/70X , black ,NA,NA,NA,NA,1
https://www.happy-size.nl/shirt-441475/,7-4-2018,Product Page,Shirt,Shirt,9.99, 	  € 19.99 ,1,44147/50X , grijs gemêleerd ,NA,NA,NA,NA,1
https://www.happy-size.nl/topje-369454/,7-4-2018,Product Page,Topje,Topje,24.99,NA,1,98188/20X , kiwi ,NA,NA,NA,NA,1
https://www.happy-size.nl/shirt-104125/,7-4-2018,Product Page,Shirt,Shirt,19.99, 	  € 49.99 ,1,10412/50X , taupe oil wash ,NA,NA,NA,NA,1
https://www.happy-size.nl/lang-topje-346609/,7-4-2018,Product Page,Lang topje,Lang topje,14.99,NA,1,63786/60X , atlantic ,NA,NA,NA,NA,1
