URL, DATE Scraped, Type, Product Category, Product Name , Current Price , Old Price, Position, Product Number, Product Color, Product Description, Number of Reviews, Star Rating, Free Shipping Indicator, Number of Photos 
http://www.voetbalshop.nl/nieuw.html,7-16-2018,List Page,Nieuw,Nike Mercurial Vapor 12 Academy Neymar JR FG MG PS Kids Amarillo White Black,59.99,NA,6,AO9471-710,NA,NA,NA,NA,NA,1
http://www.voetbalshop.nl/nieuw.html,7-16-2018,List Page,Nieuw,Nike Mercurial Vapor 12 Academy Neymar JR FG MG Kids Amarillo White Black,59.99,NA,7,AO2896-710,NA,NA,NA,NA,NA,1
http://www.voetbalshop.nl/nieuw.html,7-16-2018,List Page,Nieuw,Nike Mercurial Vapor 12 Elite Neymar JR AG-PRO Amarillo White Black,264.99,NA,8,AO3128-710,NA,NA,NA,NA,NA,1
http://www.voetbalshop.nl/nieuw.html,7-16-2018,List Page,Nieuw,Nike Mercurial Superfly 6 Academy Neymar MG Kids Amarillo White Black,74.99,NA,9,AO2895-710,NA,NA,NA,NA,NA,1
http://www.voetbalshop.nl/nieuw.html,7-16-2018,List Page,Nieuw,Nike Mercurial Vapor 12 Elite Neymar JR Kids FG Amarillo White Black Anthracite,139.99,NA,10,AR4091-710,NA,NA,NA,NA,NA,1
http://www.voetbalshop.nl/fanshop/ajax.html?utm_source=tradetracker&utm_medium=nl&utm_campaign=79597_linkgenerator_,7-16-2018,List Page,Ajax,adidas Ajax Thuisshirt 2018-2019,89.99,NA,1,CF5473,NA,NA,NA,NA,NA,1
http://www.voetbalshop.nl/fanshop/ajax.html?utm_source=tradetracker&utm_medium=nl&utm_campaign=79597_linkgenerator_,7-16-2018,List Page,Ajax,adidas Ajax Thuisshirt 2018-2019 Kids,69.99,NA,2,CF5472,NA,NA,NA,NA,NA,1
http://www.voetbalshop.nl/fanshop/ajax.html?utm_source=tradetracker&utm_medium=nl&utm_campaign=79597_linkgenerator_,7-16-2018,List Page,Ajax,adidas Ajax Minikit Thuis 2018-2019,64.99,NA,3,CF5471,NA,NA,NA,NA,NA,1
http://www.voetbalshop.nl/fanshop/ajax.html?utm_source=tradetracker&utm_medium=nl&utm_campaign=79597_linkgenerator_,7-16-2018,List Page,Ajax,adidas Ajax Babykit Thuis 2018-2019 (PEUTERS),54.99,NA,4,CY5536,NA,NA,NA,NA,NA,1
http://www.voetbalshop.nl/fanshop/ajax.html?utm_source=tradetracker&utm_medium=nl&utm_campaign=79597_linkgenerator_,7-16-2018,List Page,Ajax,adidas Ajax Thuisbroekje 2018-2019,39.95,NA,5,CF5470,NA,NA,NA,NA,NA,1
http://www.voetbalshop.nl/fanshop/ajax.html?utm_source=tradetracker&utm_medium=nl&utm_campaign=79597_linkgenerator_,7-16-2018,List Page,Ajax,adidas Ajax Thuisbroekje 2018-2019 Kids,34.95,NA,6,CF5469,NA,NA,NA,NA,NA,1
http://www.voetbalshop.nl/fanshop/ajax.html?utm_source=tradetracker&utm_medium=nl&utm_campaign=79597_linkgenerator_,7-16-2018,List Page,Ajax,adidas Ajax Thuissokken 2018-2019,12.99,NA,7,DJ0933,NA,NA,NA,NA,NA,1
http://www.voetbalshop.nl/fanshop/ajax.html?utm_source=tradetracker&utm_medium=nl&utm_campaign=79597_linkgenerator_,7-16-2018,List Page,Ajax,adidas Ajax Uitshirt 2018-2019,89.99,NA,8,CF5468,NA,NA,NA,NA,NA,1
http://www.voetbalshop.nl/fanshop/ajax.html?utm_source=tradetracker&utm_medium=nl&utm_campaign=79597_linkgenerator_,7-16-2018,List Page,Ajax,adidas Ajax Uitshirt 2018-2019 Kids,69.99,NA,9,CF5466,NA,NA,NA,NA,NA,1
http://www.voetbalshop.nl/fanshop/ajax.html?utm_source=tradetracker&utm_medium=nl&utm_campaign=79597_linkgenerator_,7-16-2018,List Page,Ajax,adidas Ajax Minikit Uit 2018-2019 ,64.99,NA,10,CF5465,NA,NA,NA,NA,NA,1
http://www.voetbalshop.nl/kids.html,7-16-2018,List Page,Kids,Nike Mercurial Superfly 6 Elite FG Kids White Metallic Cool Grey Volt,139.99,175.00,1,AH7340-107,NA,NA,NA,NA,NA,1
http://www.voetbalshop.nl/kids.html,7-16-2018,List Page,Kids,adidas Tiro17 Trainingstrui White Black Kids,44.95,175.00,2,BQ2757,NA,NA,NA,NA,NA,1
http://www.voetbalshop.nl/kids.html,7-16-2018,List Page,Kids,adidas Bayern Munchen Thuisbroekje 2018-2019 Kids,34.95,175.00,3,CF5417,NA,NA,NA,NA,NA,1
http://www.voetbalshop.nl/kids.html,7-16-2018,List Page,Kids,adidas NEMEZIZ 18.1 FG Kids Zest Core Black Solar Red,79.99,100.00,4,DB2350,NA,NA,NA,NA,NA,1
http://www.voetbalshop.nl/kids.html,7-16-2018,List Page,Kids,adidas NEMEZIZ MESSI 18.1 FG Kids Solar Green Core Black,79.99,100.00,5,DB2361,NA,NA,NA,NA,NA,1
http://www.voetbalshop.nl/kids.html,7-16-2018,List Page,Kids,adidas NEMEZIZ 18.3 AG Kids Zest Core Black Solar Red,49.99,65.00,6,D97872,NA,NA,NA,NA,NA,1
http://www.voetbalshop.nl/kids.html,7-16-2018,List Page,Kids,adidas Predator Tango 18.3 Turf Kids Solar Yellow Core Black,49.99,65.00,7,DB2328,NA,NA,NA,NA,NA,1
http://www.voetbalshop.nl/kids.html,7-16-2018,List Page,Kids,adidas Predator 18.1 FG Kids Solar Yellow Core Black,79.99,100.00,8,DB2315,NA,NA,NA,NA,NA,1
http://www.voetbalshop.nl/kids.html,7-16-2018,List Page,Kids,adidas Predator 18+ FG Kids Solar Yellow Core Black,119.99,150.00,9,DB2311,NA,NA,NA,NA,NA,1
http://www.voetbalshop.nl/kids.html,7-16-2018,List Page,Kids,adidas X 18.4 FxG Kids Football Blue Solar Yellow,29.99,40.00,10,DB2419,NA,NA,NA,NA,NA,1
http://www.voetbalshop.nl/streetwear/nike-tech-fleece.html?utm_source=tradetracker&utm_medium=nl&utm_campaign=230145_image_,7-16-2018,List Page,Nike Tech Fleece,Nike Tech Fleece Trainingspak Hydrogen,129.99,200.00,1,TPAK000629,NA,NA,NA,NA,NA,1
